TYPEQU,REG,DEP,UU2020,AAV2020,BV2012,EPCI,DEPCOM,PRES_2016,PRES_2021,TYPEQU_TEXT
D231,75,17,17403,131,17306,241700640,17333,1,0,SAGE-FEMME
D303,75,17,17403,131,17306,241700640,17333,1,0,AMBULANCE
F102,75,17,17403,131,17306,241700640,17333,1,0,BOULODROME
F202,75,17,17403,131,17306,241700640,17333,1,0,PORT DE PLAISANCE – MOUILLAGE
G101,75,17,17403,131,17306,241700640,17333,1,0,AGENCE DE VOYAGE
G104,75,17,17403,131,17306,241700640,17333,1,0,INFORMATION TOURISTIQUE
F111,75,17,CSZ,315,17024,200041689,17334,1,0,PLATEAUX ET TERRAINS DE JEUX EXTÉRIEURS
B308,75,17,CSZ,120,17415,200036473,17336,1,0,MAGASIN DE REVÊTEMENTS MURS ET SOLS
B313,75,17,CSZ,120,17415,200036473,17336,1,0,MAGASIN D’OPTIQUE
D221,75,17,17121,CSZ,17385,241700624,17337,1,0,CHIRURGIEN DENTISTE
F112,75,17,17121,CSZ,17385,241700624,17337,1,0,SALLES SPÉCIALISÉES
G101,75,17,17121,CSZ,17385,241700624,17337,1,0,AGENCE DE VOYAGE
B203,75,17,CSZ,369,17434,200041614,17340,1,0,BOULANGERIE
A205,75,17,CSZ,120,17347,200041689,17344,1,0,SERVICES FUNÉRAIRES
D107,75,17,17205,315,17347,200041689,17347,1,0,MATERNITÉ
D203,75,17,17205,315,17347,200041689,17347,1,0,SPÉCIALISTE EN DERMATOLOGIE VÉNÉRÉOLOGIE
D236,75,17,17205,315,17347,200041689,17347,1,0,ORTHOPTISTE
D303,75,17,17205,315,17347,200041689,17347,1,0,AMBULANCE
D402,75,17,17205,315,17347,200041689,17347,1,0,PERSONNES ÂGÉES : SOINS À DOMICILE
E101,75,17,CSZ,140,17299,200041762,17348,1,0,TAXI-VTC
B310,75,17,CSZ,51,17218,200041499,17349,1,0,PARFUMERIE-COSMÉTIQUE
D235,75,17,CSZ,51,17218,200041499,17349,1,0,ORTHOPHONISTE
F117,75,17,CSZ,51,17218,200041499,17349,1,0,ROLLER-SKATE-VÉLO BICROSS OU FREESTYLE
G104,75,17,CSZ,51,17218,200041499,17349,1,0,INFORMATION TOURISTIQUE
B313,75,17,CSZ,439,17219,241700699,17351,1,0,MAGASIN D’OPTIQUE
D221,75,17,17103,51,17168,200041762,17353,1,0,CHIRURGIEN DENTISTE
E101,75,17,CSZ,120,17283,200041523,17354,1,0,TAXI-VTC
A507,75,17,CSZ,CSZ,17197,200041523,17355,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
B301,75,17,CSZ,315,17347,200041689,17356,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
G104,75,17,CSZ,354,16028,200041523,17357,1,0,INFORMATION TOURISTIQUE
A205,75,17,17119,51,17161,241700459,17360,1,0,SERVICES FUNÉRAIRES
D214,75,17,17119,51,17161,241700459,17360,1,0,SPÉCIALISTE EN GYNÉCOLOGIE (MÉDICALE ET/OU OBSTÉTRIQUE)
E101,75,17,17119,51,17161,241700459,17360,1,0,TAXI-VTC
A507,75,17,CSZ,CSZ,17347,200041689,17361,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
A501,75,17,CSZ,CSZ,33389,200041523,17362,1,0,COIFFURE
D242,75,17,CSZ,CSZ,33389,200041523,17362,1,0,DIÉTÉTICIEN
D232,75,17,CSZ,CSZ,17241,200041523,17365,1,0,INFIRMIER
B203,75,17,CSZ,315,17024,200041689,17367,1,0,BOULANGERIE
A207,75,17,17130,513,17161,241700459,17369,1,0,RELAIS POSTE
A207,75,17,CSZ,51,17003,241700434,17373,1,0,RELAIS POSTE
B103,75,17,CSZ,51,17003,241700434,17373,1,0,GRANDE SURFACE DE BRICOLAGE
D402,75,17,CSZ,51,17003,241700434,17373,1,0,PERSONNES ÂGÉES : SOINS À DOMICILE
D606,75,17,CSZ,51,17003,241700434,17373,1,0,ADULTES HANDICAPÉS : SERVICES DE SOINS À DOMICILE
F106,75,17,CSZ,315,17347,200041689,17374,1,0,CENTRE ÉQUESTRE
E101,75,17,CSZ,51,17300,200041499,17376,1,0,TAXI-VTC
F121,75,17,CSZ,51,17300,200041499,17376,1,0,SALLES MULTISPORTS (GYMNASES)
A507,75,17,CSZ,CSZ,17241,200041523,17378,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
D232,75,17,CSZ,CSZ,17241,200041523,17378,1,0,INFIRMIER
D235,75,17,17403,131,17306,241700640,17380,1,0,ORTHOPHONISTE
D303,75,17,17403,131,17306,241700640,17380,1,0,AMBULANCE
D601,75,17,17403,131,17306,241700640,17380,1,0,ENFANTS HANDICAPÉS : HÉBERGEMENT
D602,75,17,17403,131,17306,241700640,17380,1,0,ENFANTS HANDICAPÉS : SERVICES À DOMICILE OU AMBULATOIRES
F118,75,17,17403,131,17306,241700640,17380,1,0,SPORTS NAUTIQUES
G104,75,17,17403,131,17306,241700640,17380,1,0,INFORMATION TOURISTIQUE
B103,75,17,CSZ,CSZ,17434,200041614,17382,1,0,GRANDE SURFACE DE BRICOLAGE
D111,75,17,17202,CSZ,17385,241700624,17385,1,0,DIALYSE
D231,75,17,17202,CSZ,17385,241700624,17385,1,0,SAGE-FEMME
F102,75,17,17202,CSZ,17385,241700624,17385,1,0,BOULODROME
F109,75,17,17202,CSZ,17385,241700624,17385,1,0,PARCOURS SPORTIF/SANTÉ
E101,75,17,CSZ,CSZ,17241,200041523,17386,1,0,TAXI-VTC
E101,75,17,CSZ,120,17397,241700517,17387,1,0,TAXI-VTC
A506,75,17,CSZ,575,17283,200041523,17388,1,0,PRESSING-LAVERIE AUTOMATIQUE
A207,75,17,CSZ,131,17421,241700640,17393,1,0,RELAIS POSTE
D235,75,17,CSZ,131,17421,241700640,17393,1,0,ORTHOPHONISTE
F102,75,17,CSZ,131,17421,241700640,17393,1,0,BOULODROME
F103,75,17,CSZ,131,17421,241700640,17393,1,0,TENNIS
B203,75,17,CSZ,369,17434,200041614,17394,1,0,BOULANGERIE
A501,75,17,CSZ,120,17415,200036473,17395,1,0,COIFFURE
B203,75,17,CSZ,51,17218,200041499,17396,1,0,BOULANGERIE
F106,75,17,CSZ,51,17218,200041499,17396,1,0,CENTRE ÉQUESTRE
B305,75,17,CSZ,CSZ,17397,200041689,17397,1,0,MAGASIN D’ÉLECTROMÉNAGER ET DE MAT. AUDIO-VIDEO
D235,75,17,CSZ,CSZ,17397,200041689,17397,1,0,ORTHOPHONISTE
F106,75,17,CSZ,CSZ,17397,200041689,17397,1,0,CENTRE ÉQUESTRE
F118,75,17,CSZ,120,17283,200041523,17398,1,0,SPORTS NAUTIQUES
A301,75,17,CSZ,120,17415,200036473,17400,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A501,75,17,CSZ,354,17197,200041523,17403,1,0,COIFFURE
A507,75,17,CSZ,CSZ,17421,241700699,17406,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
B103,75,17,CSZ,120,17299,241700517,17408,1,0,GRANDE SURFACE DE BRICOLAGE
B103,75,17,17403,131,17306,241700640,17409,1,0,GRANDE SURFACE DE BRICOLAGE
F109,75,17,17403,131,17306,241700640,17409,1,0,PARCOURS SPORTIF/SANTÉ
B301,75,17,CSZ,CSZ,33389,200041523,17410,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
E101,75,17,CSZ,CSZ,33389,200041523,17410,1,0,TAXI-VTC
A506,75,17,17109,CSZ,17093,241700624,17411,1,0,PRESSING-LAVERIE AUTOMATIQUE
F201,75,17,17109,CSZ,17093,241700624,17411,1,0,BAIGNADE AMENAGÉE
F113,75,17,CSZ,120,17397,200036473,17412,1,0,TERRAINS DE GRANDS JEUX
A207,75,17,17401,120,17415,200036473,17415,1,0,RELAIS POSTE
B308,75,17,17401,120,17415,200036473,17415,1,0,MAGASIN DE REVÊTEMENTS MURS ET SOLS
D304,75,17,17401,120,17415,200036473,17415,1,0,TRANSFUSION SANGUINE
A501,75,17,CSZ,354,17240,200041523,17417,1,0,COIFFURE
B203,75,17,17601,51,17300,241700434,17420,1,0,BOULANGERIE
D601,75,17,17601,51,17300,241700434,17420,1,0,ENFANTS HANDICAPÉS : HÉBERGEMENT
G103,75,17,17601,51,17300,241700434,17420,1,0,CAMPING
A01G,75,17,17204,131,17421,241700640,17421,1,0,DRFIP ET DDFIP
D238,75,17,17204,131,17421,241700640,17421,1,0,AUDIO PROTHÉSISTE
F106,75,17,17204,131,17421,241700640,17421,1,0,CENTRE ÉQUESTRE
G101,75,17,17204,131,17421,241700640,17421,1,0,AGENCE DE VOYAGE
G104,75,17,17204,131,17421,241700640,17421,1,0,INFORMATION TOURISTIQUE
B305,75,17,CSZ,131,17131,241700640,17425,1,0,MAGASIN D’ÉLECTROMÉNAGER ET DE MAT. AUDIO-VIDEO
F114,75,17,CSZ,131,17131,241700640,17425,1,0,SALLES DE COMBAT
F113,75,17,CSZ,CSZ,17224,200041689,17428,1,0,TERRAINS DE GRANDS JEUX
G101,75,17,CSZ,CSZ,17224,200041689,17428,1,0,AGENCE DE VOYAGE
B206,75,17,17115,140,17299,200041762,17429,1,0,POISSONNERIE
A301,75,17,CSZ,120,17415,241700517,17431,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
B305,75,17,CSZ,120,17415,241700517,17431,1,0,MAGASIN D’ÉLECTROMÉNAGER ET DE MAT. AUDIO-VIDEO
E101,75,17,17203,369,17434,200041614,17434,1,0,TAXI-VTC
F117,75,17,17203,369,17434,200041614,17434,1,0,ROLLER-SKATE-VÉLO BICROSS OU FREESTYLE
A501,75,17,CSZ,120,17397,200041689,17436,1,0,COIFFURE
D233,75,17,CSZ,120,17397,200041689,17436,1,0,MASSEUR KINÉSITHÉRAPEUTE
E01G,75,17,CSZ,120,17397,200041689,17436,1,0,GARES
D233,75,17,CSZ,51,17300,241700434,17443,1,0,MASSEUR KINÉSITHÉRAPEUTE
A507,75,17,CSZ,120,17415,200036473,17444,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
A507,75,17,CSZ,152,17224,200041689,17446,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
B203,75,17,CSZ,152,17224,200041689,17446,1,0,BOULANGERIE
D303,75,17,CSZ,152,17224,200041689,17446,1,0,AMBULANCE
G103,75,17,CSZ,152,17224,200041689,17446,1,0,CAMPING
A506,75,17,CSZ,51,17003,200041614,17447,1,0,PRESSING-LAVERIE AUTOMATIQUE
G104,75,17,CSZ,CSZ,17397,200041689,17448,1,0,INFORMATION TOURISTIQUE
A01G,75,17,17402,140,17299,200041762,17449,1,0,DRFIP ET DDFIP
B101,75,17,17402,140,17299,200041762,17449,1,0,HYPERMARCHÉ
B310,75,17,17402,140,17299,200041762,17449,1,0,PARFUMERIE-COSMÉTIQUE
B311,75,17,17402,140,17299,200041762,17449,1,0,HORLOGERIE-BIJOUTERIE
D238,75,17,17301,464,17452,241700640,17452,1,0,AUDIO PROTHÉSISTE
D302,75,17,17301,464,17452,241700640,17452,1,0,LABORATOIRE D ANALYSES ET DE BIOLOGIE MÉDICALE
G104,75,17,17301,464,17452,241700640,17452,1,0,INFORMATION TOURISTIQUE
G104,75,17,CSZ,140,17299,241700517,17453,1,0,INFORMATION TOURISTIQUE
A501,75,17,CSZ,354,17240,200041523,17454,1,0,COIFFURE
D232,75,17,CSZ,140,17299,241700517,17455,1,0,INFIRMIER
A507,75,17,CSZ,369,17434,200041614,17457,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
F113,75,17,CSZ,369,17434,200041614,17457,1,0,TERRAINS DE GRANDS JEUX
F113,75,17,CSZ,315,17347,200041689,17459,1,0,TERRAINS DE GRANDS JEUX
B301,75,17,17403,131,17306,241700640,17461,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
B304,75,17,17403,131,17306,241700640,17461,1,0,MAGASIN DE CHAUSSURES
B315,75,17,17403,131,17306,241700640,17461,1,0,MAGASIN DE MATÉRIEL MÉDICAL ET ORTHOPÉDIQUE
D235,75,17,17402,51,17299,200041762,17463,1,0,ORTHOPHONISTE
A301,75,17,CSZ,354,17240,200041523,17468,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
B301,75,17,17106,51,17300,200041499,17472,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
D233,75,17,CSZ,63,79191,200041689,17474,1,0,MASSEUR KINÉSITHÉRAPEUTE
A501,75,17,CSZ,354,17197,200041523,17476,1,0,COIFFURE
D401,75,17,CSZ,51,17003,200041614,17480,1,0,PERSONNES ÂGÉES : HÉBERGEMENT
E101,75,17,CSZ,51,17003,200041614,17480,1,0,TAXI-VTC
A501,75,17,CSZ,51,17434,200041614,17482,1,0,COIFFURE
B206,75,17,CSZ,51,17300,241700434,17483,1,0,POISSONNERIE
G104,75,17,CSZ,51,17300,241700434,17483,1,0,INFORMATION TOURISTIQUE
B206,75,17,17114,140,17299,200041762,17484,1,0,POISSONNERIE
E101,75,17,17114,140,17299,200041762,17484,1,0,TAXI-VTC
B102,75,17,17109,CSZ,17093,241700624,17485,1,0,SUPERMARCHÉ
F116,75,17,17109,CSZ,17093,241700624,17485,1,0,SALLES NON SPÉCIALISÉES
A301,75,17,17101,CSZ,17385,241700624,17486,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
B206,75,17,17101,CSZ,17385,241700624,17486,1,0,POISSONNERIE
A501,24,18,CSZ,64,18109,200066330,18001,1,0,COIFFURE
B316,24,18,CSZ,64,18003,200066330,18003,1,0,STATION-SERVICE
E101,24,18,CSZ,64,18003,200066330,18003,1,0,TAXI-VTC
D303,24,18,CSZ,64,18141,200066330,18004,1,0,AMBULANCE
F103,24,18,CSZ,64,18141,200066330,18004,1,0,TENNIS
A301,24,18,CSZ,64,18207,241800507,18008,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A206,24,18,CSZ,403,18015,200000933,18011,1,0,BUREAU DE POSTE
A301,24,18,CSZ,97,58059,200032514,18012,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
B203,24,18,CSZ,97,58059,200032514,18012,1,0,BOULANGERIE
B206,24,18,18201,403,18015,200000933,18015,1,0,POISSONNERIE
C303,24,18,18201,403,18015,200000933,18015,1,0,LYCÉE D’ENSEIGNEMENT TECHNIQUE ET/OU PROFESSIONNEL AGRICOLE
D111,24,18,18201,403,18015,200000933,18015,1,0,DIALYSE
D303,24,18,18201,403,18015,200000933,18015,1,0,AMBULANCE
F109,24,18,18201,403,18015,200000933,18015,1,0,PARCOURS SPORTIF/SANTÉ
F102,24,18,CSZ,64,18003,200066330,18016,1,0,BOULODROME
F113,24,18,CSZ,64,18003,200066330,18016,1,0,TERRAINS DE GRANDS JEUX
F113,24,18,CSZ,CSZ,18242,241800432,18017,1,0,TERRAINS DE GRANDS JEUX
B301,24,18,18105,64,18033,241800374,18018,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
F101,24,18,18105,64,18033,241800374,18018,1,0,BASSIN DE NATATION
G102,24,18,18105,64,18033,241800374,18018,1,0,HÔTEL
B203,24,18,CSZ,64,18003,200066330,18019,1,0,BOULANGERIE
G102,24,18,CSZ,64,18003,200066330,18019,1,0,HÔTEL
F102,24,18,CSZ,254,58086,200069227,18020,1,0,BOULODROME
A301,24,18,CSZ,CSZ,18197,241800424,18021,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A301,24,18,CSZ,403,18015,200069227,18022,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
B203,24,18,CSZ,403,18015,200069227,18022,1,0,BOULANGERIE
A205,24,18,CSZ,64,18033,241800374,18023,1,0,SERVICES FUNÉRAIRES
D104,24,18,CSZ,64,18033,241800374,18023,1,0,ÉTABLISSEMENT PSYCHIATRIQUE
A206,24,18,CSZ,97,58059,200032514,18025,1,0,BUREAU DE POSTE
A507,24,18,CSZ,97,58059,200032514,18025,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
D303,24,18,CSZ,97,58059,200032514,18025,1,0,AMBULANCE
A507,24,18,18102,CSZ,58086,200069227,18026,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
B316,24,18,18102,CSZ,58086,200069227,18026,1,0,STATION-SERVICE
A206,24,18,CSZ,64,18033,200007177,18027,1,0,BUREAU DE POSTE
B203,24,18,CSZ,64,18033,200007177,18027,1,0,BOULANGERIE
A301,24,18,CSZ,64,18033,241800507,18028,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
D201,24,18,CSZ,403,18015,200000933,18030,1,0,MÉDECIN GÉNÉRALISTE
E101,24,18,CSZ,403,18015,200000933,18030,1,0,TAXI-VTC
F102,24,18,CSZ,403,18015,200000933,18030,1,0,BOULODROME
F116,24,18,CSZ,403,18015,200000933,18030,1,0,SALLES NON SPÉCIALISÉES
F117,24,18,CSZ,403,18015,200000933,18030,1,0,ROLLER-SKATE-VÉLO BICROSS OU FREESTYLE
G104,24,18,CSZ,403,18015,200000933,18030,1,0,INFORMATION TOURISTIQUE
A206,24,18,CSZ,64,18087,200007177,18031,1,0,BUREAU DE POSTE
A501,24,18,CSZ,64,18087,200007177,18031,1,0,COIFFURE
E101,24,18,CSZ,64,18087,200007177,18031,1,0,TAXI-VTC
G103,24,18,CSZ,64,18087,200007177,18031,1,0,CAMPING
D402,24,18,CSZ,254,58086,200069227,18032,1,0,PERSONNES ÂGÉES : SOINS À DOMICILE
C303,24,18,18501,64,18033,241800507,18033,1,0,LYCÉE D’ENSEIGNEMENT TECHNIQUE ET/OU PROFESSIONNEL AGRICOLE
F119,24,18,18501,64,18033,241800507,18033,1,0,BOWLING
B203,24,18,CSZ,64,18033,200066330,18035,1,0,BOULANGERIE
A506,24,18,CSZ,208,18279,200070571,18036,1,0,PRESSING-LAVERIE AUTOMATIQUE
B301,24,18,CSZ,CSZ,18015,200000933,18037,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
F109,24,18,CSZ,300,18197,200036135,18038,1,0,PARCOURS SPORTIF/SANTÉ
G102,24,18,CSZ,300,18197,200036135,18038,1,0,HÔTEL
G102,24,18,CSZ,555,18241,200069227,18039,1,0,HÔTEL
B203,24,18,CSZ,64,18087,241800424,18040,1,0,BOULANGERIE
A301,24,18,CSZ,300,18197,200027076,18046,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
G103,24,18,CSZ,403,18109,200000933,18047,1,0,CAMPING
A206,24,18,CSZ,300,18197,200036135,18052,1,0,BUREAU DE POSTE
A501,24,18,CSZ,300,18197,200036135,18052,1,0,COIFFURE
B311,24,18,CSZ,CSZ,18057,200049484,18057,1,0,HORLOGERIE-BIJOUTERIE
D104,24,18,CSZ,CSZ,18057,200049484,18057,1,0,ÉTABLISSEMENT PSYCHIATRIQUE
G104,24,18,CSZ,CSZ,18057,200049484,18057,1,0,INFORMATION TOURISTIQUE
D235,24,18,CSZ,64,18197,200027076,18058,1,0,ORTHOPHONISTE
E101,24,18,CSZ,64,18197,200027076,18058,1,0,TAXI-VTC
D221,24,18,CSZ,CSZ,18057,200049484,18059,1,0,CHIRURGIEN DENTISTE
F116,24,18,CSZ,CSZ,18057,200049484,18059,1,0,SALLES NON SPÉCIALISÉES
F121,24,18,CSZ,CSZ,18057,200049484,18059,1,0,SALLES MULTISPORTS (GYMNASES)
G102,24,18,CSZ,CSZ,18057,200049484,18059,1,0,HÔTEL
A301,24,18,CSZ,64,18087,200027076,18063,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
F113,24,18,CSZ,64,18087,200027076,18063,1,0,TERRAINS DE GRANDS JEUX
A501,24,18,CSZ,208,18279,200070571,18064,1,0,COIFFURE
A301,24,18,CSZ,64,18207,241800457,18066,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
F103,24,18,CSZ,64,18207,241800457,18066,1,0,TENNIS
A501,24,18,CSZ,403,18015,200000933,18067,1,0,COIFFURE
D232,24,18,CSZ,403,18015,200000933,18067,1,0,INFIRMIER
E101,24,18,CSZ,403,18015,200069227,18070,1,0,TAXI-VTC
A301,24,18,CSZ,97,58194,200011781,18075,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
B203,24,18,CSZ,97,58194,200011781,18075,1,0,BOULANGERIE
B305,24,18,CSZ,97,58194,200011781,18075,1,0,MAGASIN D’ÉLECTROMÉNAGER ET DE MAT. AUDIO-VIDEO
B203,24,18,CSZ,300,18197,200036135,18076,1,0,BOULANGERIE
F103,24,18,CSZ,300,18197,200036135,18076,1,0,TENNIS
A301,24,18,CSZ,CSZ,58059,200032514,18077,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
D201,24,18,CSZ,64,18197,200027076,18078,1,0,MÉDECIN GÉNÉRALISTE
A301,24,18,CSZ,555,18241,200069227,18079,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A205,24,18,CSZ,CSZ,18057,200049484,18083,1,0,SERVICES FUNÉRAIRES
D233,24,18,CSZ,CSZ,18057,200049484,18083,1,0,MASSEUR KINÉSITHÉRAPEUTE
A01G,24,18,18106,64,18087,241800424,18087,1,0,DRFIP ET DDFIP
B305,24,18,18106,64,18087,241800424,18087,1,0,MAGASIN D’ÉLECTROMÉNAGER ET DE MAT. AUDIO-VIDEO
B311,24,18,18106,64,18087,241800424,18087,1,0,HORLOGERIE-BIJOUTERIE
E101,24,18,18106,64,18087,241800424,18087,1,0,TAXI-VTC
G104,24,18,18106,64,18087,241800424,18087,1,0,INFORMATION TOURISTIQUE
G102,24,18,CSZ,403,18015,200000933,18088,1,0,HÔTEL
B203,24,18,CSZ,CSZ,18197,200049484,18089,1,0,BOULANGERIE
A206,24,18,CSZ,64,18033,241800374,18090,1,0,BUREAU DE POSTE
B203,24,18,CSZ,64,18033,241800374,18090,1,0,BOULANGERIE
E101,24,18,CSZ,64,18033,241800374,18090,1,0,TAXI-VTC
F116,24,18,CSZ,64,18033,241800374,18090,1,0,SALLES NON SPÉCIALISÉES
B203,24,18,CSZ,300,18197,200036135,18091,1,0,BOULANGERIE
A501,24,18,18105,64,18033,241800374,18092,1,0,COIFFURE
A301,24,18,CSZ,CSZ,18241,200069227,18094,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
E101,24,18,CSZ,64,18141,200090561,18096,1,0,TAXI-VTC
F102,24,18,18501,64,18033,200066330,18097,1,0,BOULODROME
G102,24,18,18501,64,18033,200066330,18097,1,0,HÔTEL
F116,24,18,CSZ,CSZ,58059,200032514,18099,1,0,SALLES NON SPÉCIALISÉES
F102,24,18,CSZ,97,18108,200011781,18101,1,0,BOULODROME
E101,24,18,CSZ,CSZ,18242,241800432,18102,1,0,TAXI-VTC
D233,24,18,CSZ,208,18279,200090561,18103,1,0,MASSEUR KINÉSITHÉRAPEUTE
G104,24,18,CSZ,208,18279,200090561,18103,1,0,INFORMATION TOURISTIQUE
B203,24,18,CSZ,64,18033,241800374,18105,1,0,BOULANGERIE
E101,24,18,CSZ,64,18033,241800374,18105,1,0,TAXI-VTC
A207,24,18,CSZ,CSZ,18242,241800432,18106,1,0,RELAIS POSTE
B301,24,18,18104,97,18108,200011781,18108,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
B305,24,18,18104,97,18108,200011781,18108,1,0,MAGASIN D’ÉLECTROMÉNAGER ET DE MAT. AUDIO-VIDEO
G104,24,18,18104,97,18108,200011781,18108,1,0,INFORMATION TOURISTIQUE
F102,24,18,CSZ,64,18109,200066330,18109,1,0,BOULODROME
A206,24,18,CSZ,563,58059,200032514,18110,1,0,BUREAU DE POSTE
B203,24,18,CSZ,CSZ,18197,200049484,18112,1,0,BOULANGERIE
F116,24,18,CSZ,CSZ,18197,200049484,18112,1,0,SALLES NON SPÉCIALISÉES
D703,24,18,CSZ,300,18197,200049484,18114,1,0,CHRS : CENTRE D’HÉBERGEMENT ET DE RÉINSERTION SOCIALE
F103,24,18,CSZ,300,18197,200049484,18114,1,0,TENNIS
F113,24,18,CSZ,300,18197,200049484,18114,1,0,TERRAINS DE GRANDS JEUX
A501,24,18,CSZ,CSZ,18109,200000933,18115,1,0,COIFFURE
A301,24,18,CSZ,555,18241,200069227,18116,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A501,24,18,CSZ,CSZ,18241,200069227,18117,1,0,COIFFURE
B203,24,18,CSZ,CSZ,18241,200069227,18117,1,0,BOULANGERIE
G103,24,18,CSZ,CSZ,18241,200069227,18117,1,0,CAMPING
F102,24,18,CSZ,97,58194,200011781,18118,1,0,BOULODROME
E101,24,18,CSZ,CSZ,58059,200032514,18120,1,0,TAXI-VTC
B203,24,18,18102,254,58086,200069227,18125,1,0,BOULANGERIE
D235,24,18,18102,254,58086,200069227,18125,1,0,ORTHOPHONISTE
C303,24,18,CSZ,CSZ,36046,200027076,18127,1,0,LYCÉE D’ENSEIGNEMENT TECHNIQUE ET/OU PROFESSIONNEL AGRICOLE
A301,24,18,CSZ,300,18197,200049484,18130,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A507,24,18,CSZ,CSZ,58059,200032514,18132,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
F102,24,18,CSZ,CSZ,58059,200032514,18132,1,0,BOULODROME
A205,24,18,CSZ,208,18279,200070571,18134,1,0,SERVICES FUNÉRAIRES
D201,24,18,CSZ,208,18279,200070571,18134,1,0,MÉDECIN GÉNÉRALISTE
G102,24,18,CSZ,CSZ,18057,200049484,18135,1,0,HÔTEL
A501,24,18,CSZ,300,18197,200036135,18136,1,0,COIFFURE
F116,24,18,CSZ,300,18197,200036135,18136,1,0,SALLES NON SPÉCIALISÉES
A301,24,18,CSZ,CSZ,36088,241800457,18137,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
E101,24,18,CSZ,CSZ,36088,241800457,18137,1,0,TAXI-VTC
F103,24,18,CSZ,CSZ,36088,241800457,18137,1,0,TENNIS
F106,24,18,CSZ,CSZ,36088,241800457,18137,1,0,CENTRE ÉQUESTRE
A206,24,18,CSZ,64,18033,241800507,18138,1,0,BUREAU DE POSTE
A206,24,18,CSZ,97,58059,200011781,18139,1,0,BUREAU DE POSTE
D402,24,18,CSZ,208,18279,200090561,18140,1,0,PERSONNES ÂGÉES : SOINS À DOMICILE
A01G,24,18,18203,64,18141,241800507,18141,1,0,DRFIP ET DDFIP
A506,24,18,18203,64,18141,241800507,18141,1,0,PRESSING-LAVERIE AUTOMATIQUE
B315,24,18,18203,64,18141,241800507,18141,1,0,MAGASIN DE MATÉRIEL MÉDICAL ET ORTHOPÉDIQUE
F101,24,18,18203,64,18141,241800507,18141,1,0,BASSIN DE NATATION
A301,24,18,CSZ,300,18197,200036135,18142,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A501,24,18,CSZ,97,58194,200011781,18143,1,0,COIFFURE
A501,24,18,CSZ,555,18241,200069227,18144,1,0,COIFFURE
B310,24,18,CSZ,555,18241,200069227,18144,1,0,PARFUMERIE-COSMÉTIQUE
F106,24,18,CSZ,555,18241,200069227,18144,1,0,CENTRE ÉQUESTRE
A301,24,18,CSZ,403,18015,200000933,18147,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
D232,24,18,CSZ,208,18279,200090561,18150,1,0,INFIRMIER
A501,24,18,CSZ,300,18197,200049484,18153,1,0,COIFFURE
E101,24,18,CSZ,300,18197,200049484,18153,1,0,TAXI-VTC
